start-url,title,ingredients,calorie,guaranteed analysis,food link 2-href
https://www.chewy.com/b/dry-food_c294_p10,Cesar Rotisserie Chicken Flavor & Spring Vegetables Garnish Small Breed Dry Dog Food,"Chicken, Chicken By-Product Meal, Ground Yellow Corn, Ground Wheat, Brewers Rice, Meat & Bone Meal, Corn Gluten Meal, Animal Fat (Preserved with BHA & Citric Acid), Soybean Meal, Natural Flavor, Dried Beet Pulp, Glycerin, Salt, Phosphoric Acid, Sugar, Water, Potassium Sorbate, Potassium Chloride, Choline Chloride, Fish Oil (Stabilized with Mixed Tocopherols), Rotisserie Chicken Flavor, Dried Peas,  Vitamin E , Zinc Sulfate, Monocalcium Phosphate, Colors (Red 40, Blue 2, Yellow 5 & 6), Niacin, Dried Carrots, d-Calcium Pantothenate, Copper Sulfate, Riboflavin , Sodium Selenite, Pyridoxine Hydrochloride, Potassium Iodide, Vitamin A , Thiamine Mononitrate, Folic Acid, Biotin, Vitamin D3 , Vitamin B12 ","3422 kcal/ kg, 348 kcal/cup","<tr><td>Crude Protein</td><td>26.0% min</td></tr><tr><td>Crude Fat</td><td>13.0% min</td></tr><tr><td>Crude Fiber</td><td>4.5% max</td></tr><tr><td>Moisture</td><td>12.0% max</td></tr>",https://www.chewy.com/cesar-rotisserie-chicken-flavor/dp/137892
https://www.chewy.com/b/dry-food_c294_p13,"Eagle Pack Chicken & Pork Large Breed Adult Dry Dog Food, 30-lb bag","Chicken Meal, Pork Meal, Ground Brown Rice, Oatmeal, Rice, Dehulled Barley, Chicken Fat (preserved with Mixed Tocopherols), Tomato Pomace, Flaxseed, Brewers Dried Yeast, Potassium Chloride, Vitamins [Vitamin E , Niacin, Vitamin A , Ascorbic Acid (Vitamin C), Thiamine Mononitrate, d-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin, Vitamin D3 , Biotin, Vitamin B12 , Folic Acid], Minerals [Zinc Proteinate, Zinc Sulfate, Iron Proteinate, Ferrous Sulfate, Copper Sulfate, Copper Proteinate, Manganese Proteinate, Manganese Sulfate, Sodium Selenite, Calcium Iodate], Taurine, Calcium Carbonate, Mixed Tocopherols added to preserve freshness, Inulin, Glucosamine Hydrochloride, Dried Enterococcus faecium Fermentation Product, Dried Bacillus licheniformis Fermentation Product, Dried Bacillus subtilis Fermentation Product, Dried Aspergillus oryzae Fermentation Product, Dried Trichoderma reesei Fermentation Product, Dried Rhizopus oryzae Fermentation Product, Dried Lactobacillus acidophilus Fermentation Product, Dried Lactobacillus casei Fermentation Product, Rosemary Extract, Green Tea Extract, Spearmint Extract.","3,546 kcal/kg, 340 kcal/cup","<tr><td>Crude Protein</td><td>25.0% min</td></tr><tr><td>Crude Fat</td><td>12.0% min</td></tr><tr><td>Crude Fiber</td><td>4.0% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Calcium</td><td>1.7% min</td></tr><tr><td>Phosphorus</td><td>1.1% min</td></tr><tr><td>Vitamin E</td><td>120 IU/kg min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>2.75% min</td></tr><tr><td>Omega-3 Fatty Acids</td><td>0.75% min</td></tr><tr><td>LacticAcid Microorganisms</td><td>70,000,000 CFU/lb</td></tr><tr><td>Glucosamine</td><td>700 mg/kg min</td></tr>",https://www.chewy.com/eagle-pack-chicken-pork-large-breed/dp/104573
https://www.chewy.com/b/dry-food_c294_p41,Wishbone Ocean Grain-Free Dry Dog Food,"Salmon Meal, Potatoes, Tapioca, Fish Meal, Chicken Fat, Peas, Blueberries, Cranberries, Papayas, Mangos, Apples, Basil, Oregano, Rosemary, Thyme, Sunflower Seeds, Chamomile, Peppermint, Camelia, Natural Flavor, Vitamin E , Niacin (Vitamin B3), Calcium Pantothenate (Vitamin B5), Vitamin A , Thiamine Mononitrate (Vitamin B1), Riboflavin , Pyridoxine Hydrochloride (Vitamin B6), Vitamin B12 , Vitamin D3 , Folic Acid (Vitamin B9), Sodium Chloride, Taurine, Choline Chloride, Magnesium Sulfate, Zinc Sulfate, Ferrous Sulfate, Calcium Carbonate, Copper Sulfate, Manganese Sulfate, Calcium Iodate, Cobalt Sulfate, Sodium Selenite, Green Tea Extract, Rosemary Extract and Spearmint Extract.",380 kcal/cup,"<tr><td>Crude Protein</td><td>26.0% min</td></tr><tr><td>Crude Fat</td><td>12.0% min</td></tr><tr><td>Crude Fiber</td><td>4.0% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr>",https://www.chewy.com/wishbone-ocean-grain-free-dry-dog/dp/122381
https://www.chewy.com/b/dry-food_c294_p37,Go! Solutions Carnivore Grain-Free Lamb + Wild Boar Recipe Dry Dog Food,"De-Boned Lamb, Lamb Meal, De-Boned Salmon, Herring Meal, Lentils, Peas, Chickpeas, Tapioca, Salmon Meal, Chicken Fat (Preserved With Mixed Tocopherols), De-Boned Wild Boar, Natural Flavour, Flaxseed, Salmon Oil, Dried Chicory Root, Apples, Carrots, Cranberries, Dried Lactobacillus Acidophilus Fermentation Product, Dried Enterococcus Faecium Fermentation Product, Vitamins (Vitamin A , Vitamin D3 , Vitamin E , Niacin, L-Ascorbyl-2-Polyphosphate (A Source Of Vitamin C), D-Calcium Pantothenate, Thiamine Mononitrate, Beta-Carotene, Riboflavin, Pyridoxine Hydrochloride, Folic Acid, Biotin, Vitamin B12 ), Minerals (Zinc Proteinate, Iron Proteinate, Copper Proteinate, Zinc Oxide, Manganese Proteinate, Copper Sulphate, Ferrous Sulphate, Calcium Iodate, Manganous Oxide, Selenium Yeast), Potassium Chloride, Sodium Chloride, Choline Chloride, Taurine, Dried Aspergillus Oryzae Fermentation Extract, Dried Bacillus Subtilis Fermentation Extract, Dried Rosemary, Yucca Schidigera Extract.","4,123 kcal/kg, 453 kcal/cup","<tr><td>Crude Protein</td><td>32.0% min</td></tr><tr><td>Crude Fat</td><td>16.0% min</td></tr><tr><td>Crude Fiber</td><td>3.5% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Calcium</td><td>1.8% min</td></tr><tr><td>Phosphorus</td><td>1.1% min</td></tr><tr><td>Omega-6</td><td>2.5% min</td></tr><tr><td>Omega-3</td><td>0.5% min</td></tr>",https://www.chewy.com/go-solutions-carnivore-grain-free/dp/189534
https://www.chewy.com/b/dry-food_c294_p41,Freely Vegetarian Recipe Whole Grain Dry Dog Food,"Eggs, Brown Rice, Oat Groats, Pearled Barley, Millet, Quinoa, Sunflower Oil (Preserved With Mixed Tocopherols), Dicalcium Phosphate, Natural Flavor, Calcium Carbonate, Choline Chloride, Vitamins (Vitamin E , Calcium Pantothenate, Niacin , Vitamin A , Riboflavin , Vitamin D3 , Vitamin B12 , Thiamine Mononitrate, Pyridoxine Hydrochloride, Folic Acid), Taurine, Marine Microalgae, Dl-Methionine, Minerals (Zinc Proteinate, Iron Proteinate, Copper Proteinate, Manganese Proteinate, Sodium Selenite, Calcium Iodate), Dried Chicory Root, Rosemary Extract","3,705 Kcal ME/kg, 364 Kcal ME/cup","<tr><td> Crude Protein </td><td> 23%  min </td></tr><tr><td> Crude Fat </td><td> 16% min </td></tr><tr><td> Crude Fiber </td><td>3.5% max </td></tr><tr><td> Moisture </td><td>10% max </td></tr>",https://www.chewy.com/freely-vegetarian-recipe-limited/dp/253667
https://www.chewy.com/b/dry-food_c294_p27,Holistic Select Weight Management Chicken Meal & Peas Recipe Dry Dog Food,"Chicken Meal, Potatoes, Peas, Lentils, Dried Molasses Beet Pulp, Pea Fiber, Chicken Fat (preserved with Mixed Tocopherols), Flaxseed, Dehydrated Alfalfa Meal, Pumpkin, Cranberries, Apples, Brewers Dried Yeast, Papayas, Potassium Chloride, Choline Chloride, Blueberries, Pomegranates, Vitamin E , Inulin, L-Carnitine, Dried Kelp, Zinc Proteinate, Mixed Tocopherols added to preserve freshness, Zinc Sulfate, Niacin, Ferrous Sulfate, Iron Proteinate, Vitamin A , Yucca Schidigera Extract, Glucosamine Hydrochloride, Chondroitin Sulfate, Ascorbic Acid (Vitamin C), Ground Cinnamon, Ground Fennel, Ground Peppermint, Copper Sulfate, Thiamine Mononitrate, Copper Proteinate, Manganese Proteinate, Manganese Sulfate, d-Calcium Pantothenate, Sodium Selenite, Dried Enterococcus faecium Fermentation Product, Pyridoxine Hydrochloride, Riboflavin, Vitamin D3 , Biotin, Dried Lactobacillus bulgaricus Fermentation Product, Dried Enterococcus thermophilus Fermentation Product, Calcium Iodate, Vitamin B12 , Folic Acid, Dried Bacillus licheniformis Fermentation Product, Dried Bacillus subtilis Fermentation Product, Dried Aspergillus oryzae Fermentation Product, Dried Trichoderma reesei Fermentation Product, Dried Rhizopus oryzae Fermentation Product, Dried Lactobacillus acidophilus Fermentation Product, Dried Lactobacillus casei Fermentation Product,  Rosemary Extract, Green Tea Extract, Spearmint Extract","3,248 kcal/kg, 331 kcal/cup","<tr><td>Crude Protein</td><td>26.0% min</td></tr><tr><td>Crude Fat</td><td>8.0% min</td></tr><tr><td>Crude Fiber</td><td>8.5% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Calcium</td><td>0.8% min</td></tr><tr><td>Phosphorus</td><td>0.6% min</td></tr><tr><td>Vitamin A</td><td>22,000 IU/kg min</td></tr><tr><td>Vitamin E</td><td>165 IU/kg min</td></tr><tr><td>Taurine</td><td>0.2% min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>2.25% min</td></tr><tr><td>Omega-3 Fatty Acids</td><td>0.75% min</td></tr><tr><td>Glucosamine</td><td>325 mg/kg min</td></tr><tr><td>Chondroitin Sulfate</td><td>250 mg/kg min</td></tr><tr><td>L-Carnitine</td><td>150 mg/kg min</td></tr><tr><td>Total Lactic Acid Microorganisms</td><td>100,000,000 CFU/lb min</td></tr>",https://www.chewy.com/holistic-select-weight-management/dp/161460
https://www.chewy.com/b/dry-food_c294_p27,Zignature Select Cuts Lamb & Lamb Meal Formula Dry Dog Food,"Lamb, Lamb Meal, Oats, Millet, Sunflower Meal, Flaxseed, Natural Flavors, Suncured Alfalfa Meal, Sunflower Oil, Quinoa, Potassium Chloride, Chorine Chloride, Salt, Vitamins (Vitamin A , Vitamin D3 , Vitamin E , Niacin , d-Calcium Pantothenate, Thiamine Mononitrate, Pyridoxine Hydrochloride, Riboflavin , Folic Acid, Biotin, Vitamin B12 ), Calcium Carbonate, DL-Methionine, Taurine, Marine Microalgae, Minerals (Zinc Proteinate, Iron Proteinate, Copper Proteinate, Cobalt Proteinate, Manganese Proteinate, Calcium Iodate, Sodium Selenite), L-Carnitine, Mixed Tocopherols (Preservative).","3,710 kcal/kg, 380 kcal/cup","<tr><td>Crude Protein</td><td>25.0% min</td></tr><tr><td>Crude Fat</td><td>17.0% min</td></tr><tr><td>Crude Fiber</td><td>5.5% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Calcium</td><td>2.0% min</td></tr><tr><td>Phosphorus</td><td>1.1% min</td></tr><tr><td>Omega-3 Fatty Acids</td><td>1.0% min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>4.0% min</td></tr><tr><td>Taurine</td><td>0.2% min</td></tr>",https://www.chewy.com/zignature-select-cuts-lamb-lamb-meal/dp/253191
https://www.chewy.com/b/dry-food_c294_p5,Moist & Meaty Steak Flavor Dry Dog Food,"Beef By-Product, Soy Flour, Soy Grits, High Fructose Corn Syrup, Water, Wheat Flour, Corn Syrup, Beef, Phosphoric Acid, Calcium Carbonate, Beef Fat Preserved With Mixed-Tocopherols, Salt, Soybean Oil, Sorbic Acid (A Preservative), Calcium Propionate (A Preservative), Natural Steak Flavor, Minerals [Zinc Sulfate, Ferrous Sulfate, Manganese Sulfate, Copper Sulfate, Calcium Iodate, Sodium Selenite], Dl-Methionine, Vitamins [Vitamin E , Niacin (Vitamin B-3), Vitamin A , Calcium Pantothenate (Vitamin B-5), Thiamine Mononitrate (Vitamin B-1), Vitamin B-12 , Riboflavin  (Vitamin B-2), Pyridoxine Hydrochloride (Vitamin B-6), Folic Acid (Vitamin B-9), Menadione Sodium Bisulfite Complex (Vitamin K), Vitamin D-3 , Biotin (Vitamin B-7)], Choline Chloride, Ethoxyquin (A Preservative), Red 40. F411319.","2,790 kcal/kg, 474 kcal/pouch","<tr><td>Crude Protein</td><td>18.0% min</td></tr><tr><td>Crude Fat</td><td>7.0% min</td></tr><tr><td>Crude Fiber</td><td>3.0% max</td></tr><tr><td>Moisture</td><td>33.0% max</td></tr>",https://www.chewy.com/moist-meaty-steak-flavor-dry-dog-food/dp/127745
https://www.chewy.com/b/dry-food_c294_p16,"Hill's Prescription Diet g/d Aging Care Chicken Flavor Dry Dog Food, 8.5-lb bag","Brewers Rice, Chicken By-Product Meal, Whole Grain Corn, Egg Product, Pork Fat, Flaxseed, Soybean Oil, Lactic Acid, Chicken Liver Flavor, Potassium Chloride, Pork Protein Isolate, Calcium Carbonate, Choline Chloride, Iodized Salt, vitamins (Vitamin E , Niacin , Thiamine Mononitrate, Vitamin A , Calcium Pantothenate, Biotin, Vitamin B12 , Pyridoxine Hydrochloride, Riboflavin , Folic Acid, Vitamin D3 ), Taurine, minerals (Ferrous Sulfate, Zinc Oxide, Copper Sulfate, Manganous Oxide, Calcium Iodate, Sodium Selenite), Mixed Tocopherols for freshness, Natural Flavors.",361 kcal/cup,"<tr><td>Crude Protein</td><td>15.5% min</td></tr><tr><td>Crude Protein</td><td>20.0% max</td></tr><tr><td>Crude Fat</td><td>8.5% min</td></tr><tr><td>Crude Fiber</td><td>2.0% max</td></tr><tr><td>Sodium</td><td>0.26% max</td></tr><tr><td>Omega-3 Fatty Acids</td><td>0.4% min</td></tr>",https://www.chewy.com/hills-prescription-diet-gd-aging-care/dp/54676
https://www.chewy.com/b/dry-food_c294_p39,Lotus Wholesome Puppy Recipe Dry Dog Food,"Chicken, Chicken Liver, Chicken Meal, Rye, Brown Rice, Barley, Herring Meal, Oats, Chicken Fat (Preserved with Natural Mixed Tocopherols and Citric Acid), Pea Fiber, Dried Egg Product, Dicalcium Phosphate, Ground Flaxseed, Brewers Dried Yeast, Salt, Sweet Potatoes, Carrots, Apples, Blueberries, Pumpkin, Spinach, Calcium Propionate, Garlic, Potassium Chloride, Olive Oil, Salmon Oil, Zinc Proteinate, Iron Proteinate, L-Ascorbyl-2-Polyphosphate, Vitamin E , Copper Proteinate, Manganese Protein, Nicacin, Vitamin A , Calcium Pantothenate, Yucca Schidegera extract, Inulin, Dried Lactobacillus acidophilus Fermentation Product, Riboflavin , Thiamine Mononitrate, Vitamin D3 , Vitamin B12 , Pyridoxine Hydrochloride, Calcium Iodate, Folic Acid, Sodium Selenite, Rosemary Extract.","3,559 kcal/kg, 400.0 kcal/cup","<tr><td>Crude Protein</td><td>27.0% min</td></tr><tr><td>Crude Fat</td><td>16.0% min</td></tr><tr><td>Crude Fiber</td><td>3.0% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Vitamin E</td><td>150 IU/kg min</td></tr><tr><td>Omega-3 Fatty Acids</td><td>0.6% min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>2.5% min</td></tr><tr><td>Ascorbic Acid</td><td>250 mg/kg min</td></tr><tr><td>Ash</td><td>7.7% max</td></tr>",https://www.chewy.com/lotus-wholesome-puppy-recipe-dry-dog/dp/110063
https://www.chewy.com/b/dry-food_c294_p23,VICTOR Select Lamb Meal & Sweet Potato Recipe Grain-Free Dry Dog Food,"Lamb Meal, Peas, Sweet Potato, Chicken Fat (preserved with mixed Tocopherols), Garbanzo Beans, Blood Meal Conventionally Dried, Yeast Culture, Menhaden Fish Meal (source of DHA-Docosahexaenoic Acid), Dehydrated Alfalfa Meal, Natural Flavor, Potassium Chloride, Carrot Powder, Tomato Pomace, Salt, Organic Dried Seaweed Meal, Taurine, Choline Chloride, Calcium Stearate, Zinc Methionine Complex, Vitamin E , DL-Methionine, Iron Amino Acid Complex, Hydrolyzed Yeast, Manganese Amino Acid Complex, Silicon Dioxide, L-Carnitine, Selenium Yeast, Brewers Dried Yeast, Dried Enterococcus Faecium Fermentation Product, Dried Lactobacillus Acidophilus Fermentation Product, Dried Aspergillus Oryzae Fermentation Extract, Dried Trichoderma Longibrachiatum Fermentation Extract, Dried Bacillus Subtilis Fermentation Extract, Copper Sulfate, Niacin , Vitamin B12 , Vitamin A , D-Calcium Pantothenate, Thiamine Mononitrate, Biotin, Yucca Schidigera Extract, Calcium Carbonate, Riboflavin , Calcium Iodate, Pyridoxine Hydrochloride, Vitamin D3 , Tetrasodium Pyrophosphate, Vegetable Oil, Rosemary Extract, Green Tea Extract, Spearmint Extract, Inulin, Lecithin, Folic Acid.","3632 kcal/kg, 366 kcal/cup","<tr><td>Crude Protein</td><td>30.0% min</td></tr><tr><td>Crude Fat</td><td>16.0% min</td></tr><tr><td>Crude Fiber</td><td>3.8% max</td></tr><tr><td>Moisture</td><td>9.0% max</td></tr><tr><td>Linoleic Acid (Omega-6)</td><td>2.8% min</td></tr><tr><td>Linolenic Acid (Omega-3)</td><td> 0.4% min</td></tr><tr><td>DHA</td><td> 0.1% min</td></tr><tr><td>Zinc</td><td>150 mg/kg min</td></tr><tr><td>Selenium</td><td>0.35 mg/kg min</td></tr><tr><td>Vitamin E</td><td>150 IU/kg min</td></tr><tr><td>L-Carnitine</td><td>80 mg/kg min</td></tr>",https://www.chewy.com/victor-select-lamb-meal-sweet-potato/dp/129304
https://www.chewy.com/b/dry-food_c294_p20,ORIJEN Small Breed Grain-Free Dry Dog Food,"Deboned Turkey, Deboned Chicken, Quail, Eggs, Whole Blue Whiting, Whole Atlantic Mackerel, Turkey Liver, Chicken Liver, Turkey Heart, Chicken Heart, Dehydrated Turkey, Dehydrated Chicken, Dehydrated Mackerel, Dehydrated Chicken Liver, Dehydrated Egg, Whole Red Lentils, Whole Pinto Beans, Whole Green Lentils, Chicken Fat, Whole Navy Beans, Whole Chickpeas, Lentil Fiber, Pea Starch, Natural Chicken Flavor, Pollock Oil, Turkey Cartilage, Chicken Cartilage, Freeze-Dried Chicken Liver, New Zealand Green Mussels, Whole Cranberries, Whole Pumpkin, Collard Greens, Carrots, Apples, Dried Kelp, Zinc Proteinate, Salt, Mixed Tocopherols (Preservative), Thiamine Mononitrate, Calcium Pantothenate, Copper Proteinate, Chicory, Turmeric, Sarsaparilla, Althea Root, Rosehips, Juniper Berries, Citric Acid (Preservative), Rosemary Extract, Dried Lactobacillus Acidophilus Fermentation Product, Dried Bifidobacterium Animalis Fermentation Product, Dried Lactobacillus Casei Fermentation Product.","3940 kcal/kg, 473 kcal/cup","<tr><td>Crude protein</td><td> 38% min</td></tr><tr><td>Crude fat</td><td> 18% min </td></tr><tr><td>Crude fiber</td><td> 4% max</td></tr><tr><td>Moisture</td><td> 12% max </td></tr><tr><td>Dietary starch</td><td> 18% max</td></tr><tr><td>Sugars</td><td> 1.3% max </td></tr><tr><td>DHA (docosahexaenoic acid) </td><td> 0.2% min </td></tr><tr><td>EPA (eicosapentaenoic acid)</td><td> 0.2% min </td></tr><tr><td>Calcium </td><td> 1.3% min </td></tr><tr><td>Phosphorus</td><td> 1% min </td></tr><tr><td>Omega-6 fatty acids</td><td> 2.8% min </td></tr><tr><td>Omega-3 fatty acids</td><td> 1.2% min </td></tr><tr><td>Glucosamine</td><td>800 mg/kg min </td></tr><tr><td>Chondroitin sulfate</td><td>700 mg/kg min </td></tr><tr><td>Total Microorganisms</td><td> 100 Million CFU/lb</td></tr><tr><td> (Lactobacillus acidophilus,  Bifidobacterium animalis,  Lactobacillus casei)</td></tr><tr><td>Not recognized as an essential nutrient by the AAFCO Dog Food Nutrient Profiles.</td></tr>",https://www.chewy.com/orijen-small-breed-grain-free-dry-dog/dp/286003
https://www.chewy.com/b/dry-food_c294_p38,Hill's Science Diet Adult Perfect Digestion Large Breed Chicken Dry Dog Food,"Chicken, Cracked Pearled Barley, Brown Rice, Brewers Rice, Whole Grain Oats, Whole Grain Corn, Corn Gluten Meal, Chicken Meal, Chicken Fat, Chicken Liver Flavor, Pork Liver Flavor, Ground Pecan Shells, Soybean Oil, Lactic Acid, Potassium Chloride, Flaxseed, Dried Beet Pulp, Dried Citrus Pulp, Iodized Salt, Choline Chloride, Calcium Carbonate, Dicalcium Phosphate, Fish Oil, Pressed Cranberries, Pumpkin, vitamins (Vitamin E , L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Niacin , Thiamine Mononitrate, Vitamin A , Calcium Pantothenate, Riboflavin , Biotin, Vitamin B12 , Pyridoxine Hydrochloride, Folic Acid, Vitamin D3 ), minerals (Ferrous Sulfate, Zinc Oxide, Copper Sulfate, Manganous Oxide, Calcium Iodate, Sodium Selenite), Taurine, Mixed Tocopherols for freshness, Natural Flavors, Beta-Carotene.",380 Kcal per 8 oz. Cup,"<tr><td> Crude Protein </td><td> 20 %  min </td></tr><tr><td> Crude Fat </td><td>11 % min </td></tr><tr><td> Crude Fiber </td><td> 4 % max </td></tr><tr><td> Moisture </td><td>10 % max </td></tr>",https://www.chewy.com/hills-science-diet-adult-perfect/dp/293261
https://www.chewy.com/b/dry-food_c294_p23,"Evolve Deboned Grain-Free Turkey & Sweet Potato Recipe Dry Dog Food, 13-lb bag","Deboned Turkey, Turkey Meal, Tapioca Starch, Sweet Potatoes, Garbanzo Beans, Chicken Meal, Peas, Pea Starch, Chicken Fat (Preserved With Mixed Tocopherols), Flaxseed Meal, Dried Plain Beet Pulp, Dried Yeast, Menhaden Fish Meal, Natural Chicken Flavor, Salt, Choline Chloride, Potassium Chloride, Calcium Carbonate, Dried Chicory Root, Dried Blueberries, Dried Cranberries, Avocado, Dried Apples, Dried Carrots, Parsley, Papaya, Spinach, Kale Powder, Taurine, Dl-Methionine, Minerals (Copper Sulfate, Manganese Sulfate, Zinc Sulfate, Iron Sulfate, Calcium Iodate, Sodium Selenite), Vitamins (Choline Chloride, Vitamin E , Niacin, D-Calcium Pantothenate, Vitamin A , Vitamin D3 , Riboflavin , Vitamin B12 , Pyridoxine Hydrochloride [Source Of Vitamin B6], Thiamine Mononitrate, Folic Acid), Dried Lactobacillus Acidophilus Fermentation Product, Dried Lactobacillus Plantarum Fermentation Product, Dried Lactobacillus Reuteri Fermentation Product, Dried Bifidobacterium Animalis Fermentation Product, Dried Enterococcus Faecium Fermentati On Product.","3,755 kcal/kg, 370 kcal/cup","<tr><td>Crude Protein</td><td>25.0% min</td></tr><tr><td>Crude Fat</td><td>15.0% min</td></tr><tr><td>Crude Fiber</td><td>3.0% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Zinc</td><td>150 mg/kg min</td></tr><tr><td>Selenium</td><td>0.4 mg/kg min</td></tr><tr><td>Vitamin E</td><td>150 IU/kg min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>2.4% min</td></tr><tr><td>Omega-3 Fatty Acids</td><td>0.3% min</td></tr><tr><td>Taurine</td><td>0.12% min</td></tr><tr><td>Total Microorganisms</td><td>1,000,000 CFU/lb min</td></tr>",https://www.chewy.com/evolve-deboned-grain-free-turkey/dp/107714
https://www.chewy.com/b/dry-food_c294_p45,Royal Canin Large Digestive Care Dry Dog Food,"Chicken By-Product Meal, Brewers Rice, Brown Rice, Corn Gluten Meal, Chicken Fat, Natural Flavors, Brewers Rice Flour, Dried Plain Beet Pulp, Fish Oil, Wheat Gluten, Pea Fiber, Sodium Silico Aluminate, Vegetable Oil, Potassium Chloride, Calcium Carbonate, Salt, Psyllium Seed Husk, Hydrolyzed Yeast, Choline Chloride, Taurine, L-Lysine, Glucosamine Hydrochloride, Vitamins [Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), L-Ascorbyl-2-Polyphosphate (Source Of Vitamin C), Biotin, D-Calcium Pantothenate, Pyridoxine Hydrochloride (Vitamin B6), Vitamin A Acetate, Niacin , Thiamine Mononitrate (Vitamin B1), Vitamin B12 , Riboflavin , Folic Acid, Vitamin D3 ], Trace Minerals [Zinc Proteinate, Zinc Oxide, Ferrous Sulfate, Manganese Proteinate, Manganous Oxide, Copper Sulfate, Calcium Iodate, Sodium Selenite, Copper Proteinate], Chondroitin Sulfate, L-Carnitine, Rosemary Extract, Preserved With Mixed Tocopherols And Citric Acid.","3,812 kcal/kg, 343 kcal/cup","<tr><td>Crude Protein</td><td>26.0% min</td></tr><tr><td>Crude Fat</td><td>16.0% min</td></tr><tr><td>Crude Fiber</td><td>3.8% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Mannanoligosaccharides (MOS)</td><td>400 mg/kg min</td></tr><tr><td>Glucosamine</td><td>350 mg/kg min</td></tr><tr><td>Chondroitin SulFate</td><td>25 mg/kg min</td></tr>",https://www.chewy.com/royal-canin-large-digestive-care-dry/dp/48322
https://www.chewy.com/b/dry-food_c294_p44,Horizon Amicus Small & Mini Breed Grain-Free Lamb Formula Dry Dog Food,"Lamb, Lamb Meal, Red Lentils, Peas, Pea Starch, Pea Fibre, Vegetable Fat (Preserved with Mixed Tocopherols), Flax, Alfalfa Meal, Carrots, Apples, Broccoli, Bok Choy, Cabbage, Blueberries, Dried Saccharomyces Cerevisiae Fermentation Extract, Fructooligosaccharides, Yucca Schdigera Extract, Dried Aspergillus Niger Fermentation Extract, Dried Aspergillus Oryzae Fermentation Extract, Pineapple, Dried Enterococcus Faecium Fermentation Product, Dried Lactobacillus Casei Fermentation Product, Dried Lactobacillus Acidophilus Fermentation Product, Dried Bifidobacterium Bifidum Fermentation Product, Dried Lactobacullus Plantarum Fermentation Product, Vitamin A Acetate, Vitamin D3 , Vitamin E , Vitamin B12 , Riboflavin, Niacin, Floric Acid, Pyridoxine Hydrochloride, Thiamine Mononitrate, D-Calcium Pantothenate, Biotin, L-Ascorbyl-2-Polyphosphate (Source of Vitamin C) Ferrous Sulfate, Iron Proteinate, Zinc Sulfate, Zinc Proteinate, Manganous Oxide, Manganese, Proteinate, Copper Sulfate, Copper Proteinate, Calcium Iodate, Selenium Yeast, Magnesium Oxide","3615 KCAL/KG;415 KCAL/CUP","<tr><td>Crude Protein</td><td>24.0% min</td></tr><tr><td>Crude Fat</td><td>15.0% min</td></tr><tr><td>Crude Fiber</td><td>8.0% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Ash</td><td>8.2% max</td></tr><tr><td>Calcium</td><td>1.38% min</td></tr><tr><td>Phosphorus</td><td>0.95% min</td></tr>",https://www.chewy.com/horizon-amicus-small-mini-breed-grain/dp/221399
